threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,signal_over_background,signal_over_sqrt_background,asimov_significance,background_neff
0.011539505240523537,184742.0,291796.0,0.9992643797531345,0.7442921093241848,0.6331203991829909,341.9998958857504,10.675573203199967,291796.0
0.01168431291753896,184741.0,291220.0,0.9992589707807311,0.7428228902294379,0.6343692054117163,342.3360941778793,10.69367607032908,291220.0
0.011822599156908312,184739.0,290645.0,0.9992481528359243,0.7413562218622862,0.6356173338608956,342.67084883329073,10.711760195725178,290645.0
0.011959608938296704,184732.0,290075.0,0.9992102900291002,0.7399023071331097,0.6368421959837973,342.99436226923444,10.729498420156974,290075.0
0.012101867132157515,184730.0,289500.0,0.9991994720842934,0.738435638765958,0.6381001727115717,343.3311009870918,10.747707503178342,289500.0
0.012253564437347706,184729.0,288924.0,0.99919406311189,0.7369664196712112,0.6393688305575168,343.67130328274357,10.766062129344757,288924.0
0.012400080425010427,184727.0,288350.0,0.9991832451670831,0.7355023020316546,0.6406346453962198,344.0094710034994,10.784366493163624,288350.0
0.012540122471408694,184724.0,287776.0,0.9991670182498729,0.7340381843920979,0.6419020349160458,344.346789585487,10.802684502425913,287776.0
0.01268660449452284,184722.0,287201.0,0.999156200305066,0.7325715160249461,0.6431802117680648,344.68759054863074,10.82114925994246,287201.0
0.012823963796079266,184720.0,286626.0,0.9991453823602592,0.7311048476577944,0.6444635169175162,345.0294202600752,10.83967881940998,286626.0
0.012979592020688952,184717.0,286052.0,0.9991291554430489,0.7296407300182377,0.645746227958553,345.3698104783046,10.858190483059852,286052.0
0.013121502793361328,184713.0,285479.0,0.9991075195534352,0.7281791631062761,0.6470283278279664,345.7087553390674,10.876684029790635,285479.0
0.013278940961047416,184711.0,284904.0,0.9990967016086284,0.7267124947391244,0.6483271558138882,346.05369132193795,10.895409514105284,284904.0
0.013430931176105526,184708.0,284330.0,0.9990804746914181,0.7252483770995677,0.6496254352337073,346.3971923834655,10.914117583574225,284330.0
0.013578239035596703,184705.0,283756.0,0.9990642477742079,0.723784259460011,0.650928967140783,346.7417408904476,10.93289182798882,283756.0
0.013737359233202984,184702.0,283182.0,0.9990480208569976,0.7223201418204542,0.6522377834749383,347.0873421537986,10.951732604816742,283182.0
0.013901744398658726,184701.0,282606.0,0.9990426118845942,0.7208509227257075,0.6535636186068237,347.4389930913036,10.970808673911938,282606.0
0.01405176685261674,184699.0,282031.0,0.9990317939397874,0.7193842543585558,0.6548890015636579,347.78922309324946,10.9898683854269,282031.0
0.014211181591726917,184695.0,281458.0,0.9990101580501737,0.7179226874465942,0.6562080310383788,348.13552288244495,11.00882692735631,281458.0
0.014374132929725933,184694.0,280883.0,0.9990047490777703,0.7164560190794425,0.6575478046019161,348.4897907014584,11.028073813677663,280883.0
0.01454477955542266,184693.0,280307.0,0.9989993401053667,0.7149867999846956,0.6588954253728947,348.8457722237666,11.04742335684785,280307.0
0.014711341604260872,184691.0,279732.0,0.9989885221605599,0.7135201316175439,0.6602426608325112,349.20033973611385,11.066757245369878,279732.0
0.01488024466301953,184686.0,279160.0,0.9989614772985428,0.7120611154331773,0.661577589912595,349.548449818616,11.085904483843535,279160.0
0.015047109696410684,184684.0,278585.0,0.998950659353736,0.7105944470660256,0.6629359082506237,349.9052089914613,11.105377179299495,278585.0
0.01520363732593652,184682.0,278010.0,0.9989398414089291,0.7091277786988739,0.6642998453293048,350.2630783212908,11.124920153097063,278010.0
0.015376162461151909,184680.0,277435.0,0.9989290234641223,0.7076611103317221,0.6656694360841278,350.62206356134624,11.14453379279717,277435.0
0.01555091272677486,184674.0,276864.0,0.9988965696297017,0.7062046448749506,0.6670206310679612,350.9720331049821,11.163873698527208,276864.0
0.015734682847650113,184667.0,276294.0,0.9988587068228778,0.704750730145774,0.6683713725234713,351.32056052811924,11.183197020444398,276294.0
0.015923115501485237,184665.0,275719.0,0.998847888878071,0.7032840617786223,0.6697579782314603,351.6828927458835,11.203023158342218,275719.0
0.01611608642370164,184662.0,275145.0,0.9988316619608607,0.7018199441390657,0.6711443057297062,352.0438179895494,11.222834720636895,275145.0
0.016285766864236665,184658.0,274572.0,0.998810026071247,0.700358377227104,0.6725303381262474,352.4033302591174,11.242631487138858,274572.0
