threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,background_neff,s_over_b,asimov_z_bkg_syst_0,asimov_z_bkg_syst_0.0001,asimov_z_bkg_syst_0.01,asimov_z_bkg_syst_0.05,asimov_z_bkg_syst_0.1
0.034,680.0996280001631,520419126.6653646,0.9963813974623491,0.4387047405261378,171991.99999955043,1.306830577803638e-06,0.0298123230024005,0.011966334397781558,0.00013068174531685403,0.00030236659574813587,0.00015068428846908585
0.0345,680.0664000001631,518785176.66537535,0.9963327167107183,0.4373273476248217,171451.99999955593,1.3108824819773459e-06,0.029857775214906342,0.012001068777087728,0.00013108692752120314,0.0004984350452990872,0.000484508165808935
0.035,680.0368640001631,517238975.8320522,0.9962894449314909,0.4360239258237615,170940.9999995611,1.314744046320615e-06,0.02990107065840394,0.01203648154633375,0.0003946965837593483,0.00048454837745601773,0.0002419592581200778
0.035500000000000004,679.996252000163,515695800.8320623,0.9962299462350532,0.4347230547502963,170430.99999956632,1.3185995521061178e-06,0.02994398703068388,0.012062695283097018,0.00031772000045403494,0.0006512375972538357,0.000325383111886214
0.036000000000000004,679.951948000163,514219194.16540533,0.9961650385662121,0.4334782996839218,169942.99999957127,1.3222998202230615e-06,0.029984995284587052,0.01209783326075441,0.00013222863802410373,2.644597446208861e-05,0.00045707757984438476
0.0365,679.900260000163,512833362.49874777,0.9960893129525642,0.4323100664453982,169484.99999957593,1.325772287293074e-06,0.030023199769236487,0.012122731814111982,0.0004377053263362293,2.6515423687306613e-05,1.3257715721433819e-05
0.037,679.870724000163,511402143.3320905,0.9960460411733368,0.43110357229294916,169011.99999958073,1.3294248623410122e-06,0.030063876049951713,0.012147707106474758,0.00028946883505570706,0.0004875950409295376,0.0002434774469335372
0.0375,679.815344000163,509892252.4987671,0.9959649065872854,0.4298307592230293,168512.99999958582,1.333252938574129e-06,0.03010590311244075,0.012186345434168414,0.00013332392723880253,2.666503646198911e-05,1.333252215314899e-05
0.038,679.771040000163,508436826.6654433,0.9958999989184444,0.42860385924982,168031.9999995907,1.336982304091555e-06,0.030146997301380506,0.012214991488177883,0.0001336968560488348,2.673962364666975e-05,0.00040844702073106567
0.0385,679.737812000163,507023762.4987859,0.9958513181668135,0.4274126694629411,167564.99999959546,1.3406429092202373e-06,0.030187501894060595,0.012251919633304797,5.0562106962701345e-05,2.68128356257051e-05,1.3406421779059319e-05
0.039,679.693508000163,505583465.8321287,0.9957864104979725,0.42619852312770695,167088.99999960032,1.3443744780725185e-06,0.030228499727089964,0.012277177407963304,0.00029893536577297436,2.6887466876302218e-05,1.3443737426727775e-05
0.0395,679.671356000163,504179479.16547126,0.9957539566635519,0.42501498552361316,166624.999999605,1.3480742158034072e-06,0.03026957248615657,0.012315485497266687,0.00013480602412554204,0.00027050791166474214,0.0004313454644842095
0.04,679.638128000163,502820879.9988135,0.995705275911921,0.4238697088334448,166175.99999960957,1.3516505678956027e-06,0.03030895655977996,0.012346180568495825,0.00013516365184456432,2.7032988425668094e-05,0.00028905319524974503
0.0405,679.593824000163,501453203.3321558,0.99564036824308,0.42271677996049134,165723.99999961417,1.3552487440189093e-06,0.030348282656760386,0.012373381722919491,0.00032579590866752,0.00028543586577636185,1.3552479966543576e-05
0.041,679.5236760001629,500103681.665498,0.9955375977674149,0.4215791554531081,165277.9999996187,1.3587655938407442e-06,0.030386065435415666,0.01240919712704627,0.0002767542666531929,0.0003526130914522691,0.00029401318900477297
0.0415,679.4756800001629,498684565.832174,0.9954672811261704,0.42038286421103915,164808.99999962348,1.3625360128527257e-06,0.030427120524061012,0.012435272844037013,0.00013625217329350743,0.0004732997426996012,1.3625352574055545e-05
0.042,679.4424520001629,497377405.8321826,0.9954186003745396,0.4192809498899863,164376.99999962788,1.366050094019369e-06,0.030465587190644704,0.012460585474843026,0.00014894847292405876,0.0002774562284956317,1.3660493346637508e-05
0.0425,679.3796880001629,496112607.49885756,0.9953266478436814,0.41821474575526385,163958.99999963213,1.3694062149019815e-06,0.030501579345285246,0.012495286746647842,0.0001614606596030084,2.7388100755151993e-05,0.00044191103831781926
0.043000000000000003,679.3464600001629,494687439.9988669,0.9952779670920505,0.41701335305800485,163487.9999996369,1.3732842297385171e-06,0.03054399045509688,0.012519301143924634,0.00013732697210032518,0.00014908001735714177,1.3732834622994198e-05
0.043500000000000004,679.3132320001629,493489209.9988748,0.9952292863404197,0.4160032649303731,163091.99999964095,1.3765513373670556e-06,0.03057955377246234,0.012553116754427803,0.00023547771158660252,8.42266464031563e-05,1.3765505662652473e-05
0.044,679.2652360001629,492284928.332216,0.9951589696991753,0.4149880753475513,162693.999999645,1.3798213126317044e-06,0.03061477124631844,0.012579684614436015,0.000420213241195047,2.7596402348382508e-05,0.0003891471363905941
0.0445,679.2209320001629,491053414.16555744,0.9950940620303341,0.41394992921637414,162286.99999964912,1.3831915478163546e-06,0.030651137319910714,0.012602847427727236,0.00018634393520619208,2.766380693442507e-05,0.0003083555620254024
0.045,679.1766280001629,489788615.8322324,0.9950291543614931,0.4128837250816517,161868.99999965337,1.386672956549079e-06,0.030688685659042474,0.012643536977127343,0.00013866581599946627,2.773343498726545e-05,1.3866721740374794e-05
0.0455,679.1360160001628,488487507.4989076,0.9949696556650554,0.41178691221578895,161438.99999965774,1.3902832837576334e-06,0.03072769130405223,0.012670875273611189,8.76912535550594e-05,2.780564140487155e-05,0.00022548644002394152
0.046,679.0843280001628,487210605.83224934,0.9948939300514075,0.4107105051706864,161016.99999966205,1.3938209059307243e-06,0.030765589437889047,0.012695229850449359,0.0001393805954495467,0.0003026430723166869,0.0003618137704108105
0.0465,679.0511000001628,485909497.49892455,0.9948452492997767,0.4096136923048236,160586.99999966644,1.3974847239977353e-06,0.030805244634908045,0.012727251191441424,0.00035278396750627184,9.373143779346392e-05,1.3974839292096437e-05
0.047,678.9957200001628,484623518.33226633,0.9947641147137253,0.40852963307693596,160161.99999967075,1.4010787638552686e-06,0.03084357372236834,0.012759365472889429,0.0001401063654420512,2.802155062605713e-05,0.00045982648782945916
0.0475,678.9661840001628,483425288.3322742,0.9947208429344979,0.4075195449493042,159765.99999967476,1.4044904153493246e-06,0.03088043152837129,0.012787346177867377,0.0002837232627610014,0.0002584210122678826,0.0003519420096650265
0.048,678.9144960001628,482124179.9989494,0.9946451173208499,0.4064227320834414,159335.99999967913,1.4081735041823503e-06,0.03091971791794049,0.012821142021551855,0.0005174892713824096,0.0003017482429099872,0.00036005692204803226
0.0485,678.8849600001628,480886614.1656242,0.9946018455416226,0.4053794844970742,158926.9999996833,1.4117360309104906e-06,0.030958131529457134,0.012844501150000284,0.00015834883138171992,2.8234695588804967e-05,1.4117352197936164e-05
0.049,678.8554240001628,479709564.99896526,0.9945585737623952,0.4043872514626077,158537.99999968725,1.4151383952530257e-06,0.030994740235019077,0.012868168995745053,0.00025908216910437275,2.8302742754352402e-05,1.415137580215349e-05
0.0495,678.8148120001628,478553696.6656395,0.9944990750659575,0.4034128735213063,158155.99999969115,1.4184715669941707e-06,0.03103029253275772,0.012890069693921348,0.00014184560761524955,2.83694060698482e-05,0.00014581186609502822
0.05,678.7742000001628,477325208.33231425,0.9944395763695199,0.4023772781177242,157749.99999969528,1.4220371942468194e-06,0.031068339211346017,0.01293403514184129,0.0001422021624537734,0.0002081187320559957,0.00025227648551554043
0.0505,678.7298960001627,476169339.9989885,0.9943746687006787,0.4014029001764229,157367.99999969915,1.4253960492324107e-06,0.03110399415795799,0.012959554599339337,0.00014253804049087825,0.00031515264739001786,1.425395222308612e-05
0.051000000000000004,678.7151280001627,475046755.8323292,0.994353032811065,0.4004565802386668,156996.99999970294,1.428733318704569e-06,0.031140045852200978,0.012987984457037431,0.00033107569003735994,0.0001226418838164187,0.00033024467411594627
0.051500000000000004,678.6745160001627,473993765.8323361,0.9942935341146274,0.3995689270355965,156648.99999970646,1.4318216080509116e-06,0.031172750491228196,0.013011642094227869,0.0001431805821131734,0.0002504866825790671,1.4318207736425903e-05
0.052000000000000005,678.6117520001627,472868155.8323435,0.9942015815837691,0.39862005637024545,156276.99999971024,1.435097169539084e-06,0.031206943755841158,0.013040208995991976,0.00030037532861009906,2.870191752127453e-05,0.0002128200341087744
0.0525,678.5822160001627,471679003.3323513,0.9941583098045418,0.3976176204253987,155883.99999971423,1.4386525819594828e-06,0.031244897008846556,0.013069833514876006,0.00014386366419748856,0.00032498278109016984,1.4386517395497964e-05
0.053,678.5489880001627,470577599.9990252,0.994109629052911,0.3966891555808079,155519.99999971795,1.4419491875549713e-06,0.0312799087543669,0.013094434216666985,0.0002974650814058453,7.130410710561768e-05,3.297296449122797e-05
0.0535,678.4899160001627,469500403.33236563,0.9940230854944562,0.39578109655697735,155163.99999972156,1.4451316999611832e-06,0.03131304541957394,0.013117651106009378,0.00033836779542982835,0.0001760146536619341,0.0004048899986667488
0.054,678.4345360001627,468417154.9990394,0.9939419509084048,0.39486793607795667,154805.9999997252,1.4483554429204327e-06,0.031346672526401,0.013144261489177652,0.00010384191467275615,2.8967082505468432e-05,0.0003163472932274367
0.0545,678.3939240001627,467285493.3323802,0.9938824522119671,0.39391396395741557,154431.999999729,1.4517761276137477e-06,0.031382728170278075,0.013179690702138085,0.0004904435931302009,2.9035496073964647e-05,1.4517752697217592e-05
0.055,678.3570040001626,466265787.49905354,0.9938283624879329,0.3930543687578905,154094.99999973245,1.4548719253855604e-06,0.031415316036376234,0.013201280936850378,0.00018408600381942722,0.00010258035789855505,1.4548710638224082e-05
0.0555,678.2979320001626,465179513.332394,0.9937418189294781,0.39213865755127486,153735.99999973612,1.4581423140091831e-06,0.03144923584798328,0.013229596310626923,0.000294007007732901,2.9162819567370004e-05,1.4581414485546366e-05
0.056,678.2757800001626,464062980.83240134,0.9937093650950576,0.3911974390687089,153366.99999973984,1.4616028599900869e-06,0.031486018119850905,0.013258758716030378,0.00014615864002729523,2.9232030359633533e-05,1.4616019904176332e-05
0.0565,678.2499360001626,462982758.3324084,0.9936715022882336,0.39028682931728326,153009.99999974348,1.4649572231223318e-06,0.031521526892429444,0.0132893419428039,0.00014649406871665798,2.9299117498459088e-05,1.4649563495479525e-05
0.057,678.2314760001626,462029620.8324147,0.9936444574262164,0.3894833501248489,152694.99999974668,1.4679393818479177e-06,0.031553164759349564,0.013312861461516745,0.00014615385170350882,2.935876056273408e-05,0.0001697176031937147
0.0575,678.2056320001626,461025044.1657546,0.9936065946193925,0.388636508563299,152362.99999975006,1.4710819739248786e-06,0.03158631967344571,0.01332594986397009,0.00014710652983707592,2.9421612287740917e-05,1.4710810930202633e-05
0.058,678.1797880001626,459966002.4990949,0.9935687318125686,0.3877437539050386,152012.9999997536,1.4744128572882885e-06,0.03162145644105021,0.01336118272858776,0.0001474396105523648,2.9488229831248372e-05,0.0002795716110221883
0.0585,678.1465600001626,458937219.1657683,0.9935200510609378,0.38687650652272854,151672.99999975707,1.4776455943862242e-06,0.03165532787864334,0.01338015265049505,0.0003350566068843241,2.9552884452667464e-05,1.4776447055892775e-05
0.059000000000000004,678.1022560001626,457875151.6657753,0.9934551433920966,0.38598120113687306,151321.99999976065,1.4809763175249604e-06,0.03168994929519964,0.013411029591021606,0.0001480959414437302,0.0002640573150551117,0.00026090597677658276
0.059500000000000004,678.0653360001626,456931091.6657815,0.9934010536680624,0.3851853741272238,151009.99999976382,1.4839553454946941e-06,0.03172094232610088,0.01344352043029619,0.00011833331253046328,2.9679079238477845e-05,0.000280954816881837
0.06,678.0321080001626,455999134.99912095,0.9933523729164315,0.3843997500279546,150701.99999976694,1.486915338121134e-06,0.03175178485431051,0.013463514782536188,0.00014868982975065005,2.9738278979867083e-05,0.00031059810845416935
0.0605,677.9988800001626,454976403.332461,0.9933036921648007,0.3835376041008346,150363.9999997704,1.490184710754624e-06,0.031785894087538735,0.013495014408222641,0.00015823163174358555,2.9803666309586156e-05,1.4901838067735786e-05
0.061,677.9693440001626,454002084.99913406,0.9932604203855734,0.382716269815235,150041.99999977366,1.4933176881807837e-06,0.03181859691103417,0.013518347473154063,0.0004025812830059242,2.9866325740075353e-05,1.4933167803875044e-05
0.0615,677.9176560001625,452946069.16580766,0.9931846947719254,0.38182606588456963,149692.9999997772,1.4966851511675239e-06,0.031853238193677844,0.013546113503344406,0.00014966678830988082,0.000304004325016832,1.4966842392628479e-05
