threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,background_neff,s_over_b,asimov_z_bkg_syst_0,asimov_z_bkg_syst_0.0001,asimov_z_bkg_syst_0.01,asimov_z_bkg_syst_0.05,asimov_z_bkg_syst_0.1
0.0375,73.6295560000125,31281064.999995425,0.9971500000001692,0.5168999999999243,10337.999999994687,2.3538059206111835e-06,0.013164708461272242,0.011489466220224133,0.0002606484382295398,6.338207054571999e-05,2.3538003114784764e-05
0.038,73.6221720000125,31238703.333328776,0.9970500000001692,0.5161999999999246,10323.999999994705,2.356761457555907e-06,0.013172310392764194,0.011498900034347493,0.0002597058443965786,0.00012027887436971276,7.763154832882922e-05
0.0385,73.6184800000125,31166083.333328806,0.9970000000001692,0.5149999999999252,10299.999999994734,2.3621344784535494e-06,0.013186986499933188,0.011513180176179801,0.0002466582852432128,4.7242349207337356e-05,2.3621288289866195e-05
0.039,73.6147880000125,31060179.166662183,0.9969500000001692,0.5132499999999258,10264.999999994774,2.370069651079973e-06,0.013208786358313117,0.011537628720128807,0.0002539671936881105,3.2308935620418275e-05,5.078829947968865e-05
0.0395,73.6110960000125,30978481.666662216,0.9969000000001692,0.5118999999999264,10237.999999994807,2.376200899453047e-06,0.013225528872232294,0.01155621916532129,0.00020706624300109928,2.3036369369697007e-05,7.647474665017066e-05
0.04,73.6110960000125,30914939.166662242,0.9969000000001692,0.5108499999999269,10216.999999994832,2.381084937711685e-06,0.01323911374786536,0.011572382951499724,0.0002290138908824106,7.792195227636478e-05,6.132974854205046e-05
0.0405,73.6110960000125,30806009.166662287,0.9969000000001692,0.5090499999999276,10180.999999994874,2.389504450309426e-06,0.013262499816067197,0.01159610363792611,0.00023136173286762102,8.332378071419723e-05,2.3894986687748624e-05
0.041,73.6110960000125,30748518.333328977,0.9969000000001692,0.5080999999999279,10161.999999994898,2.3939721323164977e-06,0.013274892535971592,0.011609221902659153,0.00024319930476035894,8.423809246805496e-05,0.00010371990523075501
0.0415,73.6110960000125,30688001.666662335,0.9969000000001692,0.5070999999999284,10141.999999994921,2.398693039696336e-06,0.01328797510662707,0.011624506420172692,0.00021896746840867977,4.797350978385941e-05,2.3986872136117787e-05
0.042,73.6074040000125,30600252.499995705,0.9968500000001691,0.505649999999929,10112.999999994956,2.405450870054841e-06,0.013306346306080918,0.011643038878366804,0.00023690527484404808,5.645403965318416e-05,0.00011431065355096051
0.0425,73.6074040000125,30518554.99999574,0.9968500000001691,0.5042999999999296,10085.999999994987,2.4118902090882995e-06,0.013324144786818749,0.011663474687728903,0.00025898168186026983,3.0739672769301645e-05,4.76548352104158e-05
0.043000000000000003,73.6037120000125,30442909.166662436,0.9968000000001691,0.50304999999993,10060.999999995018,2.4177621001022726e-06,0.013340019561012677,0.011680553458491796,0.00023225770751163842,4.835488535705862e-05,2.4177561806192566e-05
0.043500000000000004,73.6037120000125,30367263.333329134,0.9968000000001691,0.5017999999999305,10035.999999995047,2.4237848235481215e-06,0.013356624422821355,0.011697497546128829,0.00023653725642806887,5.2913249253109377e-05,7.762402593180885e-05
0.044,73.60002000001249,30282539.999995835,0.9967500000001691,0.5003999999999311,10007.99999999508,2.43044407767719e-06,0.01337462477164349,0.011717954429490625,0.00025347403528740885,4.860852114121456e-05,2.4304380957307488e-05
0.0445,73.60002000001249,30218997.49999586,0.9967500000001691,0.49934999999993157,9986.999999995105,2.4355546539895168e-06,0.013388679013088043,0.011732896630021916,0.00024817854133021036,4.5686350910591765e-05,2.435548646859788e-05
0.045,73.60002000001249,30152429.166662555,0.9967500000001691,0.498249999999932,9964.999999995132,2.4409316938678664e-06,0.01340345012712685,0.011747167022094156,0.000229337856316998,4.881827034790098e-05,2.4409256601846958e-05
0.0455,73.60002000001249,30088886.66666258,0.9967500000001691,0.4971999999999325,9943.999999995156,2.4460865174369744e-06,0.013417595529866289,0.011764844190312368,0.00022607940225775137,4.892136528224786e-05,3.3907895153186445e-05
0.046,73.59632800001249,30031395.83332927,0.9967000000001691,0.49624999999993286,9924.99999999518,2.4506462639453554e-06,0.01342975870707966,0.011778707741080715,0.0002834508948388383,4.9012558833740775e-05,9.088547825998658e-05
0.0465,73.58525200001249,29961801.666662633,0.9965500000001691,0.4950999999999333,9901.999999995207,2.455968863911412e-06,0.013443323241450155,0.011792727947606755,0.0002499952959305048,8.089826255303878e-05,5.805956190439129e-05
0.047,73.57417600001249,29871026.66666267,0.996400000000169,0.4935999999999339,9871.999999995243,2.4630615084323293e-06,0.01346170762431332,0.011812575014459769,0.00023164670371645133,2.3185723728287687e-05,4.265908980104848e-05
0.0475,73.56679200001248,29822613.333329357,0.996300000000169,0.49279999999993424,9855.999999995262,2.4668123875581087e-06,0.013471277763486849,0.011822811064495876,0.0002650514419744269,6.739489901044232e-05,5.2864247289223164e-05
0.048,73.56310000001248,29768148.33332938,0.9962500000001691,0.4918999999999346,9837.999999995283,2.471201741414627e-06,0.013482919234416491,0.011836115927130806,0.00025131866061520983,0.00012062583672526474,2.4711955550740097e-05
0.0485,73.55571600001248,29695528.33332941,0.996150000000169,0.49069999999993513,9813.999999995312,2.4769963738094417e-06,0.013498040279643927,0.011853241937951156,0.00023097709941983315,0.00010783252111505083,6.70523838315722e-05
0.049,73.54833200001248,29631985.833329435,0.996050000000169,0.4896499999999355,9792.999999995336,2.482058827028962e-06,0.01351114856681777,0.011866749358516882,0.0002412386630479148,4.964080042251398e-05,2.4820525853695704e-05
0.0495,73.54464000001248,29571469.166662794,0.996000000000169,0.48864999999993597,9772.99999999536,2.487013397458201e-06,0.013524287535051015,0.011880307534066522,0.00022221394593592808,6.319068393023784e-05,5.0184439025965294e-05
0.05,73.54094800001248,29507926.66666282,0.995950000000169,0.4875999999999364,9751.999999995385,2.492243824202561e-06,0.013538161663319764,0.011895913547460705,0.0002551578833331367,4.984449723899087e-05,0.00010254432247075053
0.0505,73.53356400001248,29453461.666662842,0.9958500000001689,0.48669999999993674,9733.999999995407,2.4966017520189176e-06,0.013549312600438176,0.01190886583448605,0.00024832460880196844,0.00010707145641497067,2.4965954361518777e-05
0.051000000000000004,73.52618000001247,29402022.499996196,0.9957500000001689,0.4858499999999371,9716.999999995427,2.5007184454750342e-06,0.013559797980387292,0.011920826118740933,0.0002590180328164962,8.215270290270466e-05,2.500712108335121e-05
0.051500000000000004,73.52248800001247,29353609.166662883,0.9957000000001689,0.4850499999999374,9700.999999995447,2.5047171399799285e-06,0.013570294106148332,0.011931972292755959,0.00022798607014158284,7.448112764307296e-05,7.774275970413521e-05
0.052000000000000005,73.51879600001247,29305195.83332957,0.9956500000001689,0.4842499999999378,9684.999999995465,2.508729046485252e-06,0.013580816792047338,0.011942130233441194,0.000240124912395041,5.0174196547818166e-05,2.5087226682507484e-05
0.0525,73.51879600001247,29256782.499996256,0.9956500000001689,0.4834499999999381,9668.999999995483,2.5128804235401444e-06,0.013592048722710857,0.011956003167833528,0.0002763262742879326,3.286417941507445e-05,2.51287402417915e-05
0.053,73.51510400001247,29193239.999996282,0.9956000000001688,0.48239999999993854,9647.999999995509,2.518223533942167e-06,0.013606149697033785,0.011970261577991614,0.00023603427264721086,5.036408336469113e-05,2.5182171071219104e-05
0.0535,73.51510400001247,29135749.166662972,0.9956000000001688,0.4814499999999389,9628.999999995533,2.5231925075785666e-06,0.013619566939003892,0.011984184375517352,0.00022801242025234357,5.046346130741821e-05,8.37819707596502e-05
0.054,73.51510400001247,29038922.499996345,0.9956000000001688,0.47984999999993955,9596.99999999557,2.5316057784176296e-06,0.013642254396660442,0.012009976605277372,0.0002768995237042296,9.485961296525074e-05,1.558453870450824e-05
0.0545,73.51141200001247,28960250.83332971,0.9955500000001688,0.4785499999999401,9570.999999995602,2.5383555005473163e-06,0.01366008561905058,0.01202790563132758,0.0002489592476638829,5.453856123644647e-05,7.162719408070547e-05
0.055,73.50402800001247,28914863.33332973,0.9954500000001688,0.47779999999994044,9555.999999995618,2.5420845726524836e-06,0.013669429296554774,0.012038908849047984,0.0002485198434410478,5.08412967113113e-05,6.76659662386405e-05
0.0555,73.50402800001247,28854346.666663088,0.9954500000001688,0.4767999999999408,9535.999999995644,2.5474161258669377e-06,0.013683756328167481,0.012054913952201785,0.00022428860520627182,2.8344509428213326e-05,3.620544287428253e-05
0.056,73.50402800001247,28781726.666663118,0.9954500000001688,0.4755999999999413,9511.999999995673,2.553843584552891e-06,0.013701008377221631,0.01207255700033391,0.0002307803007106411,8.081769330317295e-05,5.1961070745679625e-05
0.0565,73.48926000001246,28742390.8333298,0.9952500000001687,0.4749499999999416,9498.999999995687,2.556824880232093e-06,0.01370762591548591,0.012080764423116752,0.0002618149751628151,5.11360982003382e-05,2.5568182533075497e-05
0.057,73.48556800001246,28678848.333329827,0.9952000000001687,0.47389999999994203,9477.999999995713,2.5623611919802722e-06,0.013722113786734517,0.01209651297059954,0.0002580607094015894,3.76781172701628e-05,3.690854818331727e-05
0.0575,73.48187600001246,28621357.499996517,0.9951500000001687,0.4729499999999424,9458.999999995734,2.567379132873813e-06,0.013735198347292242,0.012111569265429245,0.0002369346631518054,0.00011254538210215482,6.434212675968553e-05
0.058,73.48187600001246,28551763.33332988,0.9951500000001687,0.4717999999999429,9435.999999995762,2.5736370514893365e-06,0.013751927735209078,0.012129018886380207,0.00022728079308506792,0.00012867007431788025,4.3596524206227594e-05
0.0585,73.48187600001246,28509401.66666323,0.9951500000001687,0.4710999999999432,9421.999999995778,2.5774611778659912e-06,0.013762140819758927,0.01214121326226262,0.0002659865218680224,7.140148316329403e-05,7.311497101132638e-05
