mass_window,threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,background_neff,s_over_b,asimov_z_bkg_syst_0,asimov_z_bkg_syst_0.0001,asimov_z_bkg_syst_0.01
125+/-0.25,0.08047492,90.63121600001672,60855560.0000169,0.9889215646781021,0.3076546533685,20112.00000000526,1.4892840687028689e-06,0.011617898223029664,0.009162745814042372,0.00014891609823785117
125+/-0.25,0.08044039,90.63121600001672,60858585.833350234,0.9889215646781021,0.3076699504375816,20113.000000005264,1.4892100228584546e-06,0.011617609403121131,0.009161149176123286,0.00019219420090378002
125+/-0.25,0.08042938,90.63121600001672,60861611.66668357,0.9889215646781021,0.30768524750666315,20114.000000005264,1.489135984376658e-06,0.011617320606613385,0.009159997283125105,0.00015727266791249711
125+/-0.25,0.08041884,90.63121600001672,60864637.500016905,0.9889215646781021,0.30770054457574475,20115.000000005264,1.4890619532563806e-06,0.011617031829838337,0.009160246029507985,0.00010994817585293975
125+/-0.25,0.080414996,90.63121600001672,60867663.33335024,0.9889215646781021,0.3077158416448263,20116.000000005268,1.4889879294965248e-06,0.011616743075244074,0.009159478240068183,0.00016134141297262827
125+/-0.25,0.08041351,90.63121600001672,60870689.16668358,0.9889215646781021,0.3077311387139079,20117.000000005268,1.4889139130959932e-06,0.011616454342832249,0.00915917628221946,0.0001988316305043322
125+/-0.25,0.08037281,90.63121600001672,60873715.00001691,0.9889215646781021,0.3077464357829895,20118.000000005268,1.4888399040536879e-06,0.011616165630157781,0.00915787139833995,0.00015987387998549682
125+/-0.25,0.080371104,90.63121600001672,60876740.83335025,0.9889215646781021,0.30776173285207103,20119.000000005268,1.4887659023685119e-06,0.01161587693966894,0.009157046269653126,0.00019540294437609654
125+/-0.25,0.0803686,90.63121600001672,60879766.666683584,0.9889215646781021,0.30777702992115263,20120.00000000527,1.4886919080393683e-06,0.011615588271367381,0.009157656668157958,0.0001527250825124511
125+/-0.25,0.080362804,90.63121600001672,60882792.50001692,0.9889215646781021,0.3077923269902342,20121.00000000527,1.4886179210651603e-06,0.011615299625254755,0.00915876081616052,8.960948592600527e-05
125+/-0.25,0.08035086,90.63121600001672,60885818.333350256,0.9889215646781021,0.3078076240593158,20122.00000000527,1.4885439414447913e-06,0.011615011000109228,0.009157413396170787,0.00021532697631477236
125+/-0.25,0.08029117,90.63121600001672,60888844.16668359,0.9889215646781021,0.3078229211283974,20123.000000005275,1.4884699691771648e-06,0.011614722395932362,0.009156573481600696,0.00017373692372605603
125+/-0.25,0.08026963,90.63121600001672,60891870.00001693,0.9889215646781021,0.3078382181974789,20124.000000005275,1.488396004261185e-06,0.011614433813949273,0.00915624826380482,0.0001164523881822236
125+/-0.25,0.08025734,90.63121600001672,60894895.83335026,0.9889215646781021,0.3078535152665605,20125.00000000528,1.488322046695756e-06,0.011614145254161613,0.009155916410116937,0.0001534224014785094
125+/-0.25,0.08025512,90.63121600001672,60897921.6666836,0.9889215646781021,0.30786881233564206,20126.00000000528,1.4882480964797817e-06,0.011613856714123814,0.009156113121336623,0.0002451855067098847
125+/-0.25,0.08022873,90.63121600001672,60900947.500016935,0.9889215646781021,0.30788410940472366,20127.00000000528,1.488174153612167e-06,0.011613568196284634,0.009155368493221216,0.00012298208962522702
125+/-0.25,0.08022458,90.63121600001672,60903973.33335027,0.9889215646781021,0.30789940647380526,20128.000000005282,1.4881002180918166e-06,0.011613279699422052,0.00915516637901579,0.00015421437010593538
125+/-0.25,0.08022407,90.63121600001672,60906999.16668361,0.9889215646781021,0.3079147035428868,20129.000000005282,1.4880262899176354e-06,0.011612991224761338,0.009154984791248658,0.00017887320708417288
125+/-0.25,0.080217876,90.63121600001672,60910025.00001694,0.9889215646781021,0.3079300006119684,20130.000000005282,1.4879523690885288e-06,0.011612702772304142,0.00915293394266259,0.0001994345329814671
125+/-0.25,0.08021233,90.63121600001672,60913050.83335028,0.9889215646781021,0.30794529768104995,20131.000000005286,1.4878784556034018e-06,0.011612414339604594,0.009153872290510665,0.00014162573044917433
125+/-0.25,0.08021154,90.63121600001672,60916076.666683614,0.9889215646781021,0.30796059475013154,20132.000000005286,1.4878045494611604e-06,0.011612125930335547,0.009152425726524584,0.0001641829579415732
125+/-0.25,0.08018722,90.63121600001672,60919102.50001695,0.9889215646781021,0.3079758918192131,20133.000000005286,1.4877306506607102e-06,0.011611837540827277,0.009153982354097222,7.972928075739152e-05
125+/-0.25,0.0801815,90.63121600001672,60922128.333350286,0.9889215646781021,0.3079911888882947,20134.000000005286,1.4876567592009576e-06,0.01161154917352896,0.009153697504844158,0.00019856873336734319
125+/-0.25,0.08017429,90.63121600001672,60925154.16668362,0.9889215646781021,0.3080064859573763,20135.00000000529,1.4875828750808084e-06,0.011611260827218372,0.009153473991237521,0.00013397238550694413
125+/-0.25,0.08016713,90.63121600001672,60928180.00001696,0.9889215646781021,0.30802178302645783,20136.000000005293,1.4875089982991695e-06,0.01161097250312099,0.00915384861651759,0.00015193114867725533
125+/-0.25,0.080149025,90.63121600001672,60931205.83335029,0.9889215646781021,0.30803708009553943,20137.000000005293,1.4874351288549475e-06,0.01161068420001452,0.00915187217445177,0.00016666752349420107
125+/-0.25,0.0801467,90.63121600001672,60934231.66668363,0.9889215646781021,0.30805237716462097,20138.000000005293,1.4873612667470492e-06,0.011610395919124505,0.009153464235263047,7.05530599121902e-05
125+/-0.25,0.080132455,90.63121600001672,60937257.500016965,0.9889215646781021,0.30806767423370257,20139.000000005297,1.487287411974382e-06,0.011610107659228593,0.009152188285734298,9.376785769103436e-05
125+/-0.25,0.08012888,90.63121600001672,60940283.3333503,0.9889215646781021,0.30808297130278417,20140.000000005297,1.4872135645358527e-06,0.011609819420328345,0.009150590306530326,0.00011030686103480118
125+/-0.25,0.080116645,90.63121600001672,60943309.16668364,0.9889215646781021,0.3080982683718657,20141.000000005297,1.4871397244303696e-06,0.011609531203649397,0.009149094106032051,0.00020534755387771118
125+/-0.25,0.08009603,90.63121600001672,60946335.00001697,0.9889215646781021,0.3081135654409473,20142.0000000053,1.4870658916568401e-06,0.011609243007969302,0.009150664604791792,0.00013266323999445707
125+/-0.25,0.080093116,90.63121600001672,60949360.83335031,0.9889215646781021,0.30812886251002886,20143.0000000053,1.4869920662141722e-06,0.011608954833289626,0.009150455361597044,0.00014020083611871744
125+/-0.25,0.080067664,90.63121600001672,60952386.666683644,0.9889215646781021,0.30814415957911045,20144.0000000053,1.4869182481012745e-06,0.011608666680836092,0.009147941634916543,0.00014867955525028404
125+/-0.25,0.08006621,90.63121600001672,60955412.50001698,0.9889215646781021,0.30815945664819205,20145.000000005304,1.4868444373170549e-06,0.011608378549386164,0.009148515741891279,0.00014867217538988136
125+/-0.25,0.08006241,90.63121600001672,60958438.333350316,0.9889215646781021,0.3081747537172736,20146.000000005304,1.4867706338604224e-06,0.011608090440165628,0.009149757695184566,0.00015229585162341856
125+/-0.25,0.08005815,90.63121600001672,60961464.16668365,0.9889215646781021,0.3081900507863552,20147.000000005304,1.486696837730286e-06,0.011607802351951888,0.009147235914175232,0.00015327370273586073
125+/-0.25,0.08005221,90.63121600001672,60964490.00001699,0.9889215646781021,0.30820534785543674,20148.000000005304,1.4866230489255542e-06,0.011607514284746507,0.009149302585111306,0.00014865004020370105
125+/-0.25,0.08002068,90.63121600001672,60967515.83335032,0.9889215646781021,0.30822064492451834,20149.000000005308,1.4865492674451372e-06,0.011607226239775363,0.009146671242290476,0.00015091858278424607
125+/-0.25,0.07999942,90.63121600001672,60970541.66668366,0.9889215646781021,0.30823594199359994,20150.000000005308,1.4864754932879438e-06,0.011606938215815765,0.009148642728995389,0.0001475017521879005
125+/-0.25,0.079994746,90.63121600001672,60973567.500016995,0.9889215646781021,0.3082512390626815,20151.000000005308,1.486401726452884e-06,0.011606650214093656,0.00914835699427037,0.00014246975384339135
125+/-0.25,0.07998894,90.63121600001672,60976593.33335033,0.9889215646781021,0.3082665361317631,20152.00000000531,1.486327966938868e-06,0.011606362233386283,0.009149727830583234,0.00021326635569537505
125+/-0.25,0.07998408,90.63121600001672,60979619.16668367,0.9889215646781021,0.3082818332008446,20153.00000000531,1.4862542147448054e-06,0.011606074271246348,0.009147908073380392,0.00020771561625377837
125+/-0.25,0.07997112,90.63121600001672,60982645.000017,0.9889215646781021,0.3082971302699262,20154.00000000531,1.4861804698696073e-06,0.01160578633502201,0.00914775855453772,0.00020093275604040237
125+/-0.25,0.0799694,90.63121600001672,60985670.83335034,0.9889215646781021,0.3083124273390078,20155.000000005315,1.4861067323121836e-06,0.01160549841736824,0.009145911823256437,0.00010037491593608361
125+/-0.25,0.079963185,90.63121600001672,60988696.666683674,0.9889215646781021,0.30832772440808937,20156.00000000532,1.4860330020714459e-06,0.011605210523184513,0.009146696583293625,8.014366099438127e-05
125+/-0.25,0.07995605,90.63121600001672,60991722.50001701,0.9889215646781021,0.30834302147717096,20157.000000005315,1.4859592791463046e-06,0.011604922648798912,0.009145797854929803,4.828462103383087e-05
125+/-0.25,0.07995575,90.63490800001672,60991722.50001701,0.9889618498974551,0.30834302147717096,20157.000000005315,1.4860198119505715e-06,0.011605395391720627,0.009146314904819226,0.0001944831148831784
125+/-0.25,0.07993848,90.63860000001672,60991722.50001701,0.9890021351168081,0.30834302147717096,20157.000000005315,1.4860803447548386e-06,0.011605868137426237,0.00914777884917044,0.00021501198443790533
125+/-0.25,0.0799344,90.63860000001672,60994748.333350345,0.9890021351168081,0.3083583185462525,20158.00000000532,1.486006623138371e-06,0.011605580260985373,0.009146681904304127,0.00012187740206099829
125+/-0.25,0.07992783,90.63860000001672,60997774.16668368,0.9890021351168081,0.3083736156153341,20159.00000000532,1.4859329088359184e-06,0.011605292406791918,0.009145805642634565,0.00019290636085309414
125+/-0.25,0.07991969,90.63860000001672,61000800.00001702,0.9890021351168081,0.3083889126844157,20160.000000005322,1.4858592018463928e-06,0.011605004572398435,0.009147171820718347,0.00017901115257476039
125+/-0.25,0.079919085,90.63860000001672,61003825.83335035,0.9890021351168081,0.30840420975349725,20161.000000005322,1.4857855021687058e-06,0.011604716761480123,0.009147825698779085,0.00016259654669235543
125+/-0.25,0.079914525,90.63860000001672,61006851.66668369,0.9890021351168081,0.30841950682257885,20162.000000005326,1.4857118098017696e-06,0.011604428971589519,0.009144812125333374,0.00014279634746597366
125+/-0.25,0.07991125,90.63860000001672,61009877.500017025,0.9890021351168081,0.3084348038916604,20163.000000005326,1.4856381247444963e-06,0.011604141202728187,0.009145543175305451,0.00014855156502224624
125+/-0.25,0.07990429,90.63860000001672,61012903.33335036,0.9890021351168081,0.308450100960742,20164.000000005326,1.4855644469957982e-06,0.011603853454897691,0.00914504775227802,0.00018459110366147291
125+/-0.25,0.079890445,90.63860000001672,61015929.166683696,0.9890021351168081,0.3084653980298236,20165.000000005326,1.4854907765545885e-06,0.011603565729324293,0.009143867084199161,0.00016344530205500716
125+/-0.25,0.079874255,90.63860000001672,61018955.00001703,0.9890021351168081,0.30848069509890513,20166.00000000533,1.4854171134197795e-06,0.01160327802478492,0.009143489667362297,0.00013751702685113832
125+/-0.25,0.07985427,90.63860000001672,61021980.83335037,0.9890021351168081,0.30849599216798673,20167.00000000533,1.4853434575902847e-06,0.011602990340056381,0.009142440721838379,0.00019434942381256595
125+/-0.25,0.07984297,90.63860000001672,61025006.6666837,0.9890021351168081,0.3085112892370683,20168.000000005333,1.4852698090650175e-06,0.011602702678814514,0.009144637598510438,4.46597469522853e-05
125+/-0.25,0.07983504,90.63860000001672,61028032.50001704,0.9890021351168081,0.3085265863061499,20169.000000005333,1.4851961678428911e-06,0.011602415038611428,0.009142266356481988,0.00014850737661745045
125+/-0.25,0.079833835,90.63860000001672,61031058.333350375,0.9890021351168081,0.3085418833752315,20170.000000005337,1.4851225339228196e-06,0.011602127420673536,0.009141672506474428,0.00010209500656795098
125+/-0.25,0.07982692,90.63860000001672,61034084.16668371,0.9890021351168081,0.308557180444313,20171.000000005337,1.4850489073037168e-06,0.011601839822552735,0.009140434302239901,0.00016593051937470956
125+/-0.25,0.079806276,90.63860000001672,61037110.00001705,0.9890021351168081,0.3085724775133946,20172.000000005337,1.4849752879844969e-06,0.011601552246700321,0.009141523938065667,0.0001307659168949192
125+/-0.25,0.07979307,90.63860000001672,61040135.83335038,0.9890021351168081,0.30858777458247616,20173.000000005337,1.4849016759640743e-06,0.011601264691893006,0.00914292942312263,0.00018258908834181795
125+/-0.25,0.079784825,90.63860000001672,61043161.66668372,0.9890021351168081,0.30860307165155776,20174.00000000534,1.4848280712413636e-06,0.011600977158132358,0.009142228765265745,0.00014841811833054161
125+/-0.25,0.07976899,90.63860000001672,61046187.500017054,0.9890021351168081,0.3086183687206393,20175.00000000534,1.4847544738152797e-06,0.011600689645419942,0.009142393881162954,0.00019337024172060135
125+/-0.25,0.0797636,90.63860000001672,61049213.33335039,0.9890021351168081,0.3086336657897209,20176.00000000534,1.4846808836847376e-06,0.01160040215375732,0.00914194910079047,0.00015877036511241898
125+/-0.25,0.07973543,90.63860000001672,61052239.166683726,0.9890021351168081,0.3086489628588025,20177.000000005344,1.4846073008486526e-06,0.011600114684371122,0.009140901168562638,0.00011218075977974751
125+/-0.25,0.07973342,90.63860000001672,61055265.00001706,0.9890021351168081,0.30866425992788404,20178.000000005344,1.4845337253059404e-06,0.011599827237263003,0.00914168596388921,0.00016320403524733407
125+/-0.25,0.07966325,90.63860000001672,61058290.8333504,0.9890021351168081,0.30867955699696564,20179.000000005344,1.4844601570555164e-06,0.011599539811209496,0.009139452102184566,0.0002595565519956917
125+/-0.25,0.07964907,90.63860000001672,61061316.66668373,0.9890021351168081,0.3086948540660472,20180.000000005344,1.4843865960962964e-06,0.011599252404987015,0.009139064744115653,0.0001622188754490671
125+/-0.25,0.07964417,90.63860000001672,61064342.50001707,0.9890021351168081,0.3087101511351288,20181.000000005348,1.484313042427197e-06,0.0115989650210474,0.009140530957379742,0.00010927327335062342
125+/-0.25,0.079614796,90.64229200001672,61064342.50001707,0.9890424203361612,0.3087101511351288,20181.000000005348,1.4843735032435892e-06,0.01159943748486957,0.009140081359809584,0.00015243752681408273
125+/-0.25,0.079614714,90.64229200001672,61067368.333350405,0.9890424203361612,0.3087254482042104,20182.00000000535,1.484299953867747e-06,0.011599150109191037,0.009139515917811201,9.244479597310761e-05
125+/-0.25,0.079578236,90.64229200001672,61070394.16668374,0.9890424203361612,0.3087407452732919,20183.00000000535,1.4842264117801551e-06,0.011598862757022274,0.009139332416751559,0.00014330436125683515
125+/-0.25,0.07956768,90.64229200001672,61073420.00001708,0.9890424203361612,0.3087560423423735,20184.00000000535,1.48415287697973e-06,0.01159857542591458,0.009139129821953553,7.047946922628767e-05
125+/-0.25,0.079561494,90.64229200001672,61076445.83335041,0.9890424203361612,0.30877133941145507,20185.000000005355,1.4840793494653885e-06,0.011598288114644265,0.009137838865796884,0.00020786040608116075
125+/-0.25,0.07955337,90.64229200001672,61079471.66668375,0.9890424203361612,0.30878663648053667,20186.000000005355,1.4840058292360481e-06,0.011598000826888657,0.009138434169326495,0.00014838836286263613
125+/-0.25,0.07953809,90.64229200001672,61082497.500017084,0.9890424203361612,0.30880193354961827,20187.000000005355,1.483932316290626e-06,0.011597713557748244,0.009137547100366494,9.937973908190513e-05
125+/-0.25,0.079528295,90.64229200001672,61085523.33335042,0.9890424203361612,0.3088172306186998,20188.000000005355,1.4838588106280398e-06,0.011597426312125791,0.009138560187775908,0.0002163600307762651
125+/-0.25,0.07951363,90.64229200001672,61088549.166683756,0.9890424203361612,0.3088325276877814,20189.00000000536,1.4837853122472072e-06,0.011597139087572294,0.009136620389893345,0.00017045607147505253
125+/-0.25,0.07950168,90.64229200001672,61091575.00001709,0.9890424203361612,0.30884782475686295,20190.000000005362,1.4837118211470463e-06,0.011596851884089317,0.009137540038907871,0.00010420843175811283
125+/-0.25,0.07949873,90.64229200001672,61094600.83335043,0.9890424203361612,0.30886312182594455,20191.00000000536,1.4836383373264754e-06,0.011596564701678429,0.009138489405828724,0.0001391401161944775
125+/-0.25,0.07948397,90.64229200001672,61097626.66668376,0.9890424203361612,0.30887841889502615,20192.000000005362,1.4835648607844127e-06,0.011596277540341192,0.009135967083340713,0.00023356400788609994
125+/-0.25,0.07947747,90.64229200001672,61100652.5000171,0.9890424203361612,0.3088937159641077,20193.000000005366,1.4834913915197772e-06,0.01159599040130467,0.00913537902985217,8.895003569442174e-05
125+/-0.25,0.07946992,90.64229200001672,61103678.333350435,0.9890424203361612,0.3089090130331893,20194.000000005366,1.4834179295314877e-06,0.011595703284570522,0.009135787134572406,0.0002055151416240737
125+/-0.25,0.07946737,90.64229200001672,61106704.16668377,0.9890424203361612,0.30892431010227084,20195.000000005366,1.483344474818463e-06,0.011595416186463727,0.009135713237973842,0.00014784259547613528
125+/-0.25,0.07943389,90.64229200001672,61109730.00001711,0.9890424203361612,0.30893960717135244,20196.00000000537,1.4832710273796227e-06,0.011595129111888024,0.009133678672891117,0.00016784719022330626
125+/-0.25,0.07941604,90.64229200001672,61112755.83335044,0.9890424203361612,0.30895490424043404,20197.00000000537,1.4831975872138863e-06,0.011594842058393923,0.009135091943763298,0.0001845415114863789
125+/-0.25,0.07941384,90.64229200001672,61115781.66668378,0.9890424203361612,0.3089702013095156,20198.00000000537,1.4831241543201731e-06,0.011594555023531692,0.009133612795385352,0.00019875025206973418
125+/-0.25,0.079409204,90.64229200001672,61118807.500017114,0.9890424203361612,0.3089854983785972,20199.00000000537,1.4830507286974038e-06,0.01159426801343111,0.009134109846012076,0.00021098672920581623
125+/-0.25,0.07940115,90.64229200001672,61121833.33335045,0.9890424203361612,0.3090007954476787,20200.000000005373,1.482977310344498e-06,0.01159398102319118,0.00913510404736144,0.00014813612773217604
125+/-0.25,0.07939728,90.64229200001672,61124859.166683786,0.9890424203361612,0.3090160925167603,20201.000000005373,1.4829038992603761e-06,0.011593694054039115,0.009133226194804504,0.00016150266844042402
125+/-0.25,0.079396315,90.64229200001672,61127885.00001712,0.9890424203361612,0.3090313895858419,20202.000000005373,1.4828304954439588e-06,0.011593407105976483,0.009134830921851017,0.00017259651048055793
125+/-0.25,0.07937441,90.64229200001672,61130910.83335046,0.9890424203361612,0.30904668665492346,20203.000000005377,1.482757098894167e-06,0.011593120179004846,0.00913209109050548,7.685794027357891e-05
125+/-0.25,0.07937021,90.64229200001672,61133936.66668379,0.9890424203361612,0.30906198372400506,20204.000000005377,1.4826837096099214e-06,0.011592833274351606,0.009131361536860444,9.348074071364131e-05
125+/-0.25,0.07935753,90.64229200001672,61136962.50001713,0.9890424203361612,0.3090772807930866,20205.000000005377,1.4826103275901436e-06,0.011592546390792555,0.009134135907192833,0.0001055147280048243
125+/-0.25,0.079330094,90.64229200001672,61139988.333350465,0.9890424203361612,0.3090925778621682,20206.00000000538,1.4825369528337549e-06,0.01159225952832926,0.009131099043423609,0.00011443649216068491
125+/-0.25,0.07933008,90.64229200001672,61143014.1666838,0.9890424203361612,0.3091078749312498,20207.00000000538,1.4824635853396769e-06,0.011591972686963287,0.009131579822763742,0.00014823416385748774
125+/-0.25,0.07932549,90.64229200001672,61146040.00001714,0.9890424203361612,0.30912317200033135,20208.00000000538,1.4823902251068314e-06,0.011591685866696204,0.009131667181416806,0.0001482268290410149
125+/-0.25,0.07929592,90.64229200001672,61149065.83335047,0.9890424203361612,0.30913846906941295,20209.000000005384,1.4823168721341408e-06,0.01159139906998154,0.009131367970474145,0.00012791398588694205
125+/-0.25,0.07929484,90.64229200001672,61152091.66668381,0.9890424203361612,0.3091537661384945,20210.000000005384,1.482243526420527e-06,0.011591112291916993,0.009130689000022752,0.00012876953761181746
125+/-0.25,0.07929262,90.64229200001672,61155117.500017144,0.9890424203361612,0.3091690632075761,20211.000000005384,1.4821701879649125e-06,0.011590825534956033,0.00912963702565293,0.00014820482894618346
125+/-0.25,0.07929218,90.64229200001672,61158143.33335048,0.9890424203361612,0.3091843602766577,20212.000000005388,1.4820968567662205e-06,0.011590538801552376,0.009129163543505743,0.00020705102474451783
125+/-0.25,0.07928442,90.64598400001672,61158143.33335048,0.9890827055555141,0.3091843602766577,20212.000000005388,1.482157224851299e-06,0.011591010901421887,0.009129301648666554,0.00017532189162633462
125+/-0.25,0.0792749,90.64598400001672,61161169.166683815,0.9890827055555141,0.30919965734573923,20213.000000005388,1.482083897921855e-06,0.011590724176282019,0.00912938528236979,0.00017253875308659674
125+/-0.25,0.079273395,90.64598400001672,61164195.00001715,0.9890827055555141,0.30921495441482083,20214.00000000539,1.4820105782474749e-06,0.01159043747347515,0.009129114706793007,0.00016841817006354513
125+/-0.25,0.07924439,90.64598400001672,61167220.83335049,0.9890827055555141,0.3092302514839024,20215.00000000539,1.4819372658270816e-06,0.011590150789324589,0.009130928844147188,0.0001628722893595552
125+/-0.25,0.07923749,90.64598400001672,61170246.66668382,0.9890827055555141,0.309245548552984,20216.000000005395,1.481863960659599e-06,0.011589864128736305,0.009129970510838782,0.00015573467291006253
125+/-0.25,0.079231024,90.64598400001672,61173272.50001716,0.9890827055555141,0.3092608456220655,20217.000000005395,1.4817906627439507e-06,0.011589577488033517,0.009129622752737829,0.00014678841229460576
125+/-0.25,0.07921721,90.64598400001672,61176298.333350495,0.9890827055555141,0.3092761426911471,20218.000000005395,1.4817173720790608e-06,0.011589290869670114,0.00912894799484596,0.0002134745065064984
125+/-0.25,0.07920219,90.64598400001672,61179324.16668383,0.9890827055555141,0.3092914397602287,20219.000000005395,1.4816440886638534e-06,0.011589004272421516,0.009129441130104355,0.00020492111757712533
125+/-0.25,0.07918645,90.64598400001672,61182350.000017166,0.9890827055555141,0.30930673682931026,20220.0000000054,1.4815708124972527e-06,0.01158871769628929,0.009128132951416302,0.00010397666162332631
125+/-0.25,0.0791792,90.64598400001672,61185375.8333505,0.9890827055555141,0.30932203389839186,20221.0000000054,1.4814975435781836e-06,0.0115884311425013,0.009127462350945713,0.00018312223889380396
125+/-0.25,0.07917904,90.64598400001672,61188401.66668384,0.9890827055555141,0.3093373309674734,20222.0000000054,1.4814242819055706e-06,0.011588144607380222,0.009127980437883806,0.00016926046186361576
125+/-0.25,0.07917625,90.64598400001672,61191427.50001717,0.9890827055555141,0.309352628036555,20223.000000005402,1.481351027478339e-06,0.011587858095832869,0.009126717101160212,0.0001481229268599639
125+/-0.25,0.07916917,90.64598400001672,61194453.33335051,0.9890827055555141,0.3093679251056366,20224.000000005402,1.4812777802954137e-06,0.01158757160418183,0.009126656341325933,0.00013258315890503936
125+/-0.25,0.07916897,90.64598400001672,61197479.166683845,0.9890827055555141,0.30938322217471814,20225.000000005406,1.4812045403557204e-06,0.011587285134881413,0.009124827365356847,0.00019639072012232493
125+/-0.25,0.079159565,90.64598400001672,61200505.00001718,0.9890827055555141,0.30939851924379974,20226.000000005406,1.4811313076581849e-06,0.011586998686706828,0.009125159103795275,6.90592363004162e-05
125+/-0.25,0.07915417,90.64598400001672,61203530.83335052,0.9890827055555141,0.3094138163128813,20227.000000005406,1.4810580822017326e-06,0.011586712258433166,0.009125225192611509,0.00015776340715547264
125+/-0.25,0.07914324,90.64598400001672,61206556.66668385,0.9890827055555141,0.3094291133819629,20228.000000005406,1.4809848639852898e-06,0.011586425851288409,0.009126521734632971,0.0002111391451117781
125+/-0.25,0.07912739,90.64598400001672,61209582.50001719,0.9890827055555141,0.3094444104510445,20229.00000000541,1.480911653007783e-06,0.011586139467727203,0.009124587805496784,0.00019145108959078415
125+/-0.25,0.07912232,90.64598400001672,61212608.333350524,0.9890827055555141,0.309459707520126,20230.00000000541,1.4808384492681386e-06,0.01158585310284502,0.009124841873150427,3.33323512657869e-05
125+/-0.25,0.079118535,90.64598400001672,61215634.16668386,0.9890827055555141,0.3094750045892076,20231.000000005413,1.480765252765283e-06,0.011585566760323043,0.009124857528708787,0.0001396408711192339
125+/-0.25,0.07910835,90.64598400001672,61218660.000017196,0.9890827055555141,0.30949030165828917,20232.000000005413,1.4806920634981436e-06,0.011585280440162932,0.009124641616683582,0.0001935418082497914
125+/-0.25,0.07907646,90.64598400001672,61221685.83335053,0.9890827055555141,0.30950559872737077,20233.000000005413,1.4806188814656473e-06,0.011584994139913022,0.009125690729306687,0.00016671907633440732
125+/-0.25,0.07907002,90.64967600001673,61221685.83335053,0.9891229907748672,0.30950559872737077,20233.000000005413,1.4806791868941853e-06,0.011585465994705283,0.009125924796793531,0.00013473079986650572
125+/-0.25,0.0790404,90.64967600001673,61224711.66668387,0.9891229907748672,0.30952089579645237,20234.000000005413,1.4806060091148587e-06,0.011585179703947476,0.009124658762250406,9.040855619976407e-05
125+/-0.25,0.0790332,90.64967600001673,61227737.5000172,0.9891229907748672,0.3095361928655339,20235.000000005417,1.4805328385683245e-06,0.01158489343432817,0.009124123337045185,0.00014804112190686418
125+/-0.25,0.07901567,90.64967600001673,61230763.33335054,0.9891229907748672,0.3095514899346155,20236.00000000542,1.480459675253511e-06,0.01158460718707563,0.009123928416505729,0.00020321003280901963
125+/-0.25,0.078989185,90.64967600001673,61233789.166683875,0.9891229907748672,0.30956678700369705,20237.00000000542,1.4803865191693456e-06,0.011584320959738053,0.009121497202774694,5.3094899017821244e-05
125+/-0.25,0.07896675,90.64967600001673,61236815.00001721,0.9891229907748672,0.30958208407277865,20238.00000000542,1.4803133703147566e-06,0.011584034753543677,0.009121854424823316,0.00021329023118948383
125+/-0.25,0.07894038,90.64967600001673,61239840.83335055,0.9891229907748672,0.30959738114186025,20239.00000000542,1.4802402286886726e-06,0.01158374856972086,0.009122969614195795,0.0001826005739993714
125+/-0.25,0.07892054,90.64967600001673,61242866.66668388,0.9891229907748672,0.3096126782109418,20240.000000005424,1.480167094290022e-06,0.011583462408271262,0.009123905952124103,0.0001440708838357819
125+/-0.25,0.07890768,90.64967600001673,61245892.50001722,0.9891229907748672,0.3096279752800234,20241.000000005424,1.4800939671177334e-06,0.01158317626428913,0.009122236568254675,8.796313699623524e-05
125+/-0.25,0.07890564,90.64967600001673,61248918.333350554,0.9891229907748672,0.30964327234910494,20242.000000005424,1.4800208471707362e-06,0.01158289014391017,0.009121345177331642,0.00014658197473761182
125+/-0.25,0.078894034,90.64967600001673,61251944.16668389,0.9891229907748672,0.30965856941818654,20243.000000005428,1.4799477344479595e-06,0.01158260404468231,0.009122729615337558,8.717545503461203e-05
125+/-0.25,0.07889003,90.64967600001673,61254970.000017226,0.9891229907748672,0.30967386648726813,20244.000000005428,1.4798746289483325e-06,0.011582317966607114,0.009120037164947227,0.00014310401508313327
125+/-0.25,0.07886224,90.64967600001673,61257995.83335056,0.9891229907748672,0.3096891635563497,20245.00000000543,1.479801530670785e-06,0.011582031908459176,0.00911963416464693,0.00018146153790059644
125+/-0.25,0.07885688,90.64967600001673,61261021.6666839,0.9891229907748672,0.3097044606254313,20246.00000000543,1.4797284396142468e-06,0.011581745872693982,0.009120584709833178,0.00013320192494343323
125+/-0.25,0.07883186,90.64967600001673,61264047.50001723,0.9891229907748672,0.3097197576945128,20247.00000000543,1.479655355777648e-06,0.011581459858086155,0.009119912704319028,0.00017123878282846274
125+/-0.25,0.078820616,90.64967600001673,61267073.33335057,0.9891229907748672,0.3097350547635944,20248.000000005435,1.479582279159919e-06,0.011581173864637263,0.009119116363229545,0.00011519277127497679
125+/-0.25,0.078818016,90.64967600001673,61270099.166683905,0.9891229907748672,0.309750351832676,20249.000000005435,1.47950920975999e-06,0.011580887891121779,0.00912063735814578,0.00015488273503745946
125+/-0.25,0.07881733,90.64967600001673,61273125.00001724,0.9891229907748672,0.30976564890175756,20250.00000000544,1.4794361475767919e-06,0.011580601941222554,0.009120555947895804,0.00018513195074564514
125+/-0.25,0.0788159,90.64967600001673,61276150.83335058,0.9891229907748672,0.30978094597083916,20251.000000005435,1.4793630926092557e-06,0.011580316011259873,0.009120370671603211,0.00013006625443790613
