threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,background_neff,s_over_b,asimov_z_bkg_syst_0,asimov_z_bkg_syst_0.0001,asimov_z_bkg_syst_0.01,asimov_z_bkg_syst_0.05,asimov_z_bkg_syst_0.1
0.58,575.172988000137,138664864.16659313,0.8426584017570351,0.11689219349813339,45826.99999998864,4.147936043186249e-06,0.04884442106598755,0.03161680269396641,0.0003718426407408983,8.29584865085462e-05,4.14792881241114e-05
0.5805,575.040076000137,138468184.99992582,0.8424636787505119,0.11672639620445482,45761.99999998803,4.15286786636544e-06,0.048867802769047806,0.03164423823620866,0.000436481782302893,8.305712238678961e-05,4.1528606180390795e-05
0.581,574.888704000137,138292686.6665919,0.8422419108819715,0.11657845400394164,45703.99999998747,4.157043426209e-06,0.048885928408934486,0.03166950021615004,0.00039873794556223374,0.00020206507838880873,0.00015413514209091395
0.5815,574.7188720001369,138108110.83325797,0.841993098151414,0.11642285962064329,45642.99999998689,4.161369441176501e-06,0.04890413309789634,0.031692980483307695,0.00043195434710695133,8.322715285278552e-05,0.00010731498042846682
0.582,574.5748840001369,137902354.16659063,0.8417821482276804,0.11624941014417957,45574.99999998624,4.166534266021531e-06,0.048928341660071685,0.03172217327332142,0.0004340441477203979,0.00015930430834762478,6.731760862362924e-05
0.5825,574.3939760001368,137741984.99992344,0.8415171085799127,0.11611422158164166,45521.99999998574,4.170071862986845e-06,0.048941401982906196,0.031741280376232854,0.00046516063501787774,0.0002185413801007856,0.0002017637954469675
0.583,574.2204520001368,137557409.1665895,0.8412628868769517,0.11595862719834331,45460.99999998516,4.1744058388358026e-06,0.048959430882817054,0.03176492936318416,0.0003923899761596361,8.348787921992814e-05,0.0001053492957359825
0.5835,574.0063160001367,137390988.33325562,0.8409491664775531,0.1158183371806153,45405.99999998463,4.1779036817744324e-06,0.04897080519274773,0.03178333165390402,0.0004156441608292804,0.0002161775277676037,9.929074374573219e-05
0.584,573.8069480001367,137191283.33325496,0.8406570819677682,0.11564998915934167,45339.999999984,4.182532111798146e-06,0.04898941355113047,0.031809351918472104,0.0004520496093661327,0.00012376895811820138,4.472691325140377e-05
0.5845,573.6297320001366,137018810.8332544,0.8403974512924038,0.11550459768642354,45282.99999998346,4.186503506428892e-06,0.04900509701150686,0.03183096204247129,0.0004356661768457891,8.372983106716318e-05,4.1864961364664983e-05
